"","country","year","country_name","income_level","GDP_growth","GDP","GDP_per_capita","urban_population","physician","population_density","elderly_population","unemployment","population","DALY","DALY_per1000ppl","Neonatal","Ischaemic","Stroke","L_respiratory","Diarrhoeal","Road_inj","Pulmonary","Diabetes","Tuberculosis","Congenital","HIV_AIDS"
"257","GHA",2000,"Ghana","Lower-middle income",3.700000082,20062228700,1020.173739,43.929,NA,86.42657115,3.193584888,10.46000004,19279,12119.01253,628.61209243218,1898.201541,195.5713342,267.0390504,928.6418359,693.5273188,331.5752482,56.61048865,102.4302564,501.4355162,256.0214129,1094.349334
"258","GHA",2010,"Ghana","Lower-middle income",7.899711941,35165253298,1375.000574,50.713,0.0938,112.3965852,3.166406247,5.380000114,24780,12468.89553,503.183838983051,1868.15092,311.5272371,426.5772311,987.396793,628.7144536,390.1410349,98.37295293,202.7864379,562.652967,337.849981,955.3690802
"259","GHA",2015,"Ghana","Lower-middle income",2.120759338,49406568433,1711.290666,54.086,0.1172,126.8829173,3.138228376,6.809999943,27849,12093.0635,434.23690258178,1776.060041,337.617884,444.7042464,855.3904189,529.7609307,452.5231433,108.9055629,221.6383473,586.2933913,381.8916353,811.6146854
"260","GHA",2019,"Ghana","Lower-middle income",6.507774794,62465709576,1981.636156,56.707,0.1064,138.5351587,3.332054873,3.463000059,30418,11843.88853,389.371047734894,1649.128783,354.4544524,444.6063646,743.7757178,443.3466812,511.1542841,115.5539537,235.8267622,567.0396067,375.8599805,789.636241
"261","GRC",2000,"Greece","High income",3.919770717,2.01451e+11,18642.80207,72.716,NA,83.83093871,16.90007319,11.23999977,11082,3238.597615,292.239452716116,38.90487115,449.8315028,304.4375514,47.37568156,6.346344278,119.9255081,106.1855257,61.93023905,2.51548092,33.02361943,1.527575064
"262","GRC",2010,"Greece","High income",-5.478217742,2.3978e+11,21560.35335,76.292,5.8812,86.27882855,19.25112629,12.71000004,10888,3214.903537,295.270346895665,30.84870772,411.0584683,237.5079221,65.02520206,6.529653183,81.01308282,132.2511686,77.7445581,2.164585474,32.24163252,1.117537278
"263","GRC",2015,"Greece","High income",-0.19608763,1.95684e+11,18083.87791,78.046,5.9914,83.94788984,20.80453584,24.89999962,10660,3257.390414,305.571333395872,32.97724095,344.4518543,216.7169295,80.23424391,6.811743472,57.81041702,129.3915483,91.19085779,1.151279736,24.06443604,2.005894725
"264","GRC",2019,"Greece","High income",1.884341785,2.03913e+11,19018.90212,79.388,6.3072,83.17751746,21.88048278,17.30999947,10473,3254.57158,310.75829084312,28.77515845,313.5429571,192.043793,84.29514177,7.126726539,47.56620118,113.8739049,100.7411113,1.510089855,19.01458563,2.358444979
"265","GRD",2000,"Grenada","Upper-middle income",4.887952137,717470482.9,6678.368483,35.698,0.5642,315.9764706,8.370411051,NA,103,30.52432904,296.352709126214,2.011322778,1.727052965,2.070159336,1.085612531,0.281899457,0.383108252,0.500306722,1.961013641,0.053544969,0.176988756,0.347446598
"266","GRD",2010,"Grenada","Upper-middle income",-0.511262754,855950855.4,7505.773072,35.865,NA,335.4088235,9.007444822,NA,106,35.98530145,339.483975943396,1.407207251,3.097047864,2.394332742,1.006449235,0.205340877,0.37530868,0.499858189,2.837930784,0.052131941,0.844622744,0.381879552
"267","GRD",2015,"Grenada","Upper-middle income",6.444767824,997007407.4,8379.621847,35.997,NA,349.9411765,9.191079135,NA,110,36.02268457,327.478950636364,1.790498678,3.392536935,1.777058683,1.255920259,0.257419724,0.562334881,0.414982508,2.754037271,0.061278839,0.522193863,0.183330193
"268","GRD",2019,"Grenada","Upper-middle income",0.675295897,1134940342,9247.90866,36.396,NA,360.9529412,9.550330621,NA,112,37.02309436,330.5633425,2.343755488,3.364353466,1.934251319,0.891088885,0.248965997,0.589929636,0.370072698,2.945444912,0.050957351,0.546403542,0.18439978
"269","GTM",2000,"Guatemala","Upper-middle income",3.608868717,37033856699,3195.39434,45.332,NA,108.1537981,3.838561425,2.75,11651,4848.864594,416.175829885847,708.7233563,124.8332524,101.8629485,682.0151152,373.5487161,51.34833581,21.39105975,104.4965266,26.18157657,168.9479274,75.32069707
"270","GTM",2010,"Guatemala","Upper-middle income",2.884175428,51426570818,3606.430549,48.403,NA,133.0691209,4.167943043,3.5,14630,4871.728953,332.995827272727,530.3539411,157.1735791,102.7416061,414.8739521,207.3085385,112.2897235,29.65617462,202.8829478,17.22706343,163.7050387,39.40086842
"271","GTM",2015,"Guatemala","Upper-middle income",4.092170816,62186186576,3994.636913,49.971,NA,145.272667,4.419572346,2.50999999,16252,4949.322828,304.536231110017,473.5680833,186.8732402,115.1956355,331.8447656,164.778509,130.9834799,35.68425468,252.1175244,15.79636252,160.829522,53.09529421
"272","GTM",2019,"Guatemala","Upper-middle income",4.002315059,70784258834,4263.078053,51.439,NA,154.946118,4.756254809,2.190000057,17581,5166.109641,293.84617717991,427.9619845,196.2435254,120.2494881,325.0707793,147.2294767,223.783754,39.20830399,276.4961103,14.48786035,153.6327033,56.67077335
"273","GIN",2000,"Guinea","Low income",2.503060562,5176459992,620.9044599,30.869,0.0927,33.92872782,4.009899523,4.590000153,8241,8024.729234,973.756732678073,1270.466525,73.60354468,105.5184071,857.7864194,765.7236523,168.4549931,30.53408876,42.86186809,232.0553195,176.2789858,299.6474453
"274","GIN",2010,"Guinea","Low income",4.81336017,7025019666,683.9845886,33.678,NA,41.79850236,3.697819848,4.782000065,10192,7373.734711,723.482605082418,1139.070585,114.4709781,149.0376627,816.2686621,575.7367454,208.5399662,41.24278963,61.02691958,180.8960953,190.1827663,250.9770018
"275","GIN",2015,"Guinea","Low income",3.825910569,8794202444,756.4255941,35.141,0.0855,47.31400781,3.461066161,4.941999912,11432,7592.414984,664.137069979006,1129.395048,133.8400669,169.8883431,944.6021279,570.0721614,225.5168043,46.43162876,72.40630847,170.6983715,222.3318327,210.9544638
"276","GIN",2019,"Guinea","Low income",5.616914469,12075308714,937.7031368,36.5,NA,52.40737018,3.403468761,5.019999981,12771,7561.727844,592.101467700258,1121.879271,142.4565864,175.2418097,796.8153447,440.3843604,249.7196323,50.23807713,79.70626085,141.9297726,209.3600388,194.0206431
"277","GNB",2000,"Guinea-Bissau","Low income",5.426987367,693736416.6,563.6243086,36.243,NA,43.77130156,3.595566962,3.01699996,1201,1248.998268,1039.96525228976,202.3588943,18.46870074,22.35898468,148.0669978,137.0760281,26.67830309,5.514954828,8.907489003,35.27770807,28.84340488,59.46676059
"278","GNB",2010,"Guinea-Bissau","Low income",4.6109709,891775800.9,569.0176241,40.111,NA,55.73328592,2.680541762,3.104000092,1523,1145.013377,751.814430072226,206.1498965,21.77970372,24.88242561,128.6828014,97.6671217,33.87061952,6.534515846,10.7266496,47.30261244,33.73561241,105.5990015
"279","GNB",2015,"Guinea-Bissau","Low income",6.134082941,1048229629,585.9570106,42.123,0.2038,63.61731863,2.626725973,3.14199996,1737,1091.209561,628.215061024755,191.6611299,21.66708861,24.22803787,98.73217981,66.88584808,37.64806682,6.715986499,11.07977575,70.71234161,32.01995085,92.44595089
"280","GNB",2019,"Guinea-Bissau","Low income",4.499999992,1248729328,633.7257438,43.777,NA,70.07315078,2.768876146,3.174999952,1921,1064.559303,554.169340447684,185.9075512,23.09601027,25.48885396,79.44086719,57.99827185,41.01732586,7.311707686,12.22206501,71.4734258,35.57127502,84.14531181
"281","GUY",2000,"Guyana","Upper-middle income",-1.363803903,2875474953,3788.250004,28.694,0.4902,3.855986792,3.794211456,11.89000034,747,336.8076641,450.880407095047,43.47181375,20.92529417,17.6331689,13.81170533,11.50157863,11.41689068,2.18348732,14.29537967,4.26848266,9.735917067,18.23759795
"282","GUY",2010,"Guyana","Upper-middle income",4.138441601,3641460689,4868.705563,26.634,0.6872,3.799502159,4.535843189,11.81200027,749,315.171564,420.789805073431,28.2491973,24.04630122,18.32673583,8.530315414,5.861330777,7.966660405,2.609685103,16.66332901,5.197794946,8.209580414,13.84131396
"283","GUY",2015,"Guyana","Upper-middle income",0.68752121,4279840194,5668.429765,26.441,NA,3.835565151,5.281041441,13.25199986,767,331.8574453,432.669420208605,27.16862984,26.18955305,18.74195728,9.625712311,3.779248013,10.59204497,3.29418715,19.04868312,4.97259173,7.161436246,13.38288834
"284","GUY",2019,"Guyana","Upper-middle income",5.352627426,5071041645,6348.69809,26.689,NA,4.057673355,5.847990555,13.52000046,783,352.296585,449.931781609195,23.66621746,30.19970792,22.2895262,9.44807016,3.206295003,10.00722618,3.91674826,21.83105746,5.349785715,6.312293557,13.54098046
"285","HTI",2000,"Haiti","Low income",0.870059259,11137888578,1332.247467,35.6,NA,303.3463353,3.703943596,8.407999992,8464,5756.197688,680.08006710775,661.4490744,216.2722203,235.3458834,669.2389199,484.9558796,101.6549002,40.16204657,138.0255066,97.20089982,163.4041271,642.0728442
"286","HTI",2010,"Haiti","Low income",-5.651511534,12902331959,1310.82894,47.509,NA,357.1436865,3.994872436,15.38300037,9949,19564.268,1966.45572419339,625.164843,263.2670679,278.8976023,622.4025598,351.9395632,131.8321703,50.07257495,169.6267434,65.24398845,189.8752123,310.775081
"287","HTI",2015,"Haiti","Low income",2.562508835,14833154472,1404.155214,52.427,0.0852,383.3003266,4.117801082,13.88799953,10696,5340.335891,499.28346026552,618.2763135,296.7787942,298.2878422,462.7735591,236.1331619,124.2543378,55.06095703,188.1185548,70.23790741,166.2951385,225.6309879
"288","HTI",2019,"Haiti","Low income",-1.684595081,15474153940,1386.518517,56.192,NA,404.9505806,4.365388706,13.78100014,11263,5235.996516,464.884712421202,573.4747918,318.000958,309.5666866,406.0536917,184.3155298,134.9039462,58.25590656,204.2121586,66.21914569,161.5256013,158.2848414
"289","HND",2000,"Honduras","Lower-middle income",7.291288159,11770766565,1768.25189,45.458,0.5591,59.49347574,2.999019788,3.855000019,6575,2148.630492,326.787907528517,311.0818037,67.68281348,62.81893642,116.8313964,92.86094094,61.56089521,28.7855345,31.19543955,19.35249438,101.1322937,102.6216101
"290","HND",2010,"Honduras","Lower-middle income",3.731140344,17639208999,2087.249893,51.885,0.295,75.52893914,3.119294823,4.119999886,8317,2269.637305,272.891343633522,208.8763577,93.70776929,82.9447444,66.03219356,57.28079476,71.80341489,40.14294571,49.22623284,16.62496207,93.01151113,44.7739608
"291","HND",2015,"Honduras","Lower-middle income",3.840079971,20979767785,2257.222712,55.165,NA,83.06823666,3.517373786,6.150000095,9113,2698.788297,296.147075277077,173.234657,147.4518466,124.9027559,64.75207809,56.40093865,77.42351891,60.3034541,69.36597238,17.55524821,88.2934071,42.31152152
"292","HND",2019,"Honduras","Lower-middle income",2.653066255,24360344498,2446.10531,57.73,NA,89.00553222,4.00678634,5.550000191,9746,2575.644313,264.277068848758,154.4107461,144.3892891,117.9315304,54.41568286,48.08371757,74.94148734,58.8986698,78.16590184,19.7664145,80.88833147,34.06918811
"293","HUN",2000,"Hungary","High income",4.479194732,91568886542,8967.696269,64.575,2.6799,113.9362977,15.00231571,6.559999943,10221,4375.805461,428.119113687506,63.87316081,720.0039428,411.5010355,29.96243053,20.13644673,96.39441291,110.7907685,109.5170941,12.62221342,37.09241202,1.056783454
"294","HUN",2010,"Hungary","High income",1.076254043,1.13077e+11,11307.7162,68.911,2.8896,110.4608748,16.56124945,11.17000008,9927,3815.820682,384.38810133978,42.35867564,620.8765997,267.6151101,20.11743603,21.95454028,70.25896966,122.6831058,125.6716675,4.801882306,30.5270145,0.66249473
"295","HUN",2015,"Hungary","High income",3.707315979,1.25174e+11,12717.0386,70.5,3.1178,107.8569801,18.09625135,6.809999943,9778,3685.111646,376.877852935161,38.07126099,580.1423973,240.9065336,26.74300448,25.53169317,59.64861565,153.4332569,128.3938696,3.337207008,25.05591739,0.66587888
"296","HUN",2019,"Hungary","High income",4.85779236,1.47375e+11,15082.67149,71.644,3.5248,107.0692636,19.61258297,3.420000076,9685,3634.751475,375.297003097574,31.47992175,567.3524143,224.1676228,27.52605173,24.09984558,59.85357276,157.7187413,138.0702047,2.079696513,21.10097003,0.847783542
"297","ISL",2000,"Iceland","High income",4.98504277,11859726688,42174.66506,92.401,3.4522,2.805037406,11.56159624,1.940000057,280,63.16485458,225.588766357143,0.909854531,6.835349133,2.812206622,0.830341129,0.224733868,1.897681956,1.982370095,1.098544204,0.03331217,0.543520071,0.068556099
"298","ISL",2010,"Iceland","High income",-2.832774915,15327572988,48193.7014,93.574,3.5654,3.172478803,12.13619072,7.559999943,320,68.79118901,214.97246565625,0.788908905,5.813342651,2.514083192,0.746393705,0.273147994,0.646961135,2.658078569,1.494769335,0.043329234,0.635720924,0.036951895
"299","ISL",2015,"Iceland","High income",4.436663719,17517210519,52951.68151,93.7,3.7826,3.299900249,13.68817388,3.980000019,330,72.25344789,218.949842090909,0.753891896,5.797757425,2.287168643,0.664966188,0.311468505,0.988623023,2.647194374,1.786952263,0.010722739,0.782083995,0.016782983
"300","ISL",2019,"Iceland","High income",2.415456092,20842727765,57806.06375,93.855,4.1416,3.575949618,14.30782941,3.50999999,339,76.49614795,225.652353834808,0.974534487,5.771686627,2.266182891,0.841149918,0.284668822,0.553325982,2.781945915,2.129599959,0.006091568,0.608856362,0.027947308
"301","IND",2000,"India","Lower-middle income",3.840991157,8.00534e+11,755.4820979,27.667,NA,356.3962192,4.493683062,7.769999981,1056576,576052.548,545.206921224786,94449.1231,23989.03119,13720.93759,47989.55419,60086.16025,13797.93254,15625.44864,6187.010108,34840.79085,12682.65032,6066.889078
"302","IND",2010,"India","Lower-middle income",8.497584702,1.5359e+12,1238.014405,30.93,NA,417.2668481,5.065987426,8.319000244,1234281,506067.59,410.010030130902,66024.51345,31719.65178,15339.08716,27822.30984,36716.63003,16714.13566,17910.60867,8608.786574,28218.71668,10777.68534,4798.696651
"303","IND",2015,"India","Lower-middle income",7.996253786,2.10359e+12,1590.173918,32.777,NA,444.931708,5.640294939,7.914999962,1310152,472939.194,360.980400747394,51324.80364,35423.83084,16550.89763,18720.00778,27416.87108,14856.24797,20091.67555,11065.09728,25340.28372,9831.775174,3829.155625
"304","IND",2019,"India","Lower-middle income",3.73791852,2.68575e+12,1941.815083,34.472,NA,465.1946394,6.47202495,6.510000229,1366418,469246.881,343.413860912254,43244.87854,38449.76859,17868.85979,15596.63298,23720.14163,15737.97577,21411.25584,13015.89915,24836.10943,7972.0661,2315.928869
"305","IDN",2000,"Indonesia","Upper-middle income",4.920067747,3.95012e+11,1845.227806,42.002,NA,114.0187774,5.011286566,6.079999924,211514,77650.25275,367.116374093441,7904.49234,3804.865961,5688.86615,4036.754895,3984.604451,2115.592294,1528.375867,1900.780386,6917.911318,1768.938958,189.8594524
"306","IDN",2010,"Indonesia","Upper-middle income",6.223854181,6.57835e+11,2695.868178,49.914,0.1395,129.9673521,5.928346602,5.610000134,241834,77494.03325,320.443085959791,6426.028521,4962.836594,7083.307035,2872.334898,2565.10102,2093.02038,1808.668795,2561.903642,6045.029983,1835.726433,1527.522127
"307","IDN",2015,"Indonesia","Upper-middle income",4.8763223,8.60854e+11,3322.581688,53.313,0.2738,137.9969896,6.185525947,4.510000229,258383,79364.53275,307.158492431778,5412.29982,5680.167125,8126.788934,2291.017471,2213.975557,2024.271434,1940.067389,3451.901741,5086.047441,1708.463778,2231.048466
"308","IDN",2019,"Indonesia","Upper-middle income",5.01928768,1.04933e+12,3892.421673,55.985,0.4651,143.5846338,6.593818247,3.589999914,270626,81918.31275,302.699344298035,4633.439958,6315.519898,8888.47253,2103.926869,2174.302704,1965.946502,2133.008627,3960.127149,4985.190952,1539.590859,2038.139195
"309","IRN",2000,"Iran (Islamic Republic of)","Upper-middle income",5.845527476,2.57439e+11,3927.709225,64.042,NA,40.24189138,4.111326398,11.58199978,65623,17108.86963,260.714530423784,1751.372892,1818.77341,731.7304391,758.9891895,449.0464988,1094.021548,203.2351788,247.6709831,24.9528225,615.3578223,26.15873297
"310","IRN",2010,"Iran (Islamic Republic of)","Upper-middle income",5.797938302,4.05415e+11,5378.717713,70.626,NA,46.2768333,5.019767133,13.68000031,73763,17971.82144,243.642767241029,1283.264015,1599.188123,736.9471699,515.9824819,258.8974679,1411.870898,279.549399,458.5721895,27.43945081,537.4913229,118.9766579
"311","IRN",2015,"Iran (Islamic Republic of)","Upper-middle income",-1.424884939,4.08213e+11,4990.936798,73.358,1.1526,50.21663167,5.787129673,11.17000008,78492,18964.43919,241.609835269836,1222.297963,1822.814764,819.501332,478.1986235,256.4604027,972.298657,338.8985369,624.3429189,32.30418428,522.8442854,124.9267366
"312","IRN",2019,"Iran (Islamic Republic of)","Upper-middle income",-2.658206662,4.34303e+11,5017.117217,75.391,NA,53.35235871,6.805110385,10.73999977,82914,19731.12209,237.970934824035,1120.236378,2008.695256,867.3301356,438.7204863,266.0315785,975.5470478,363.7836788,754.3649951,30.26553169,495.5226248,122.0134809
"313","IRQ",2000,"Iraq","Upper-middle income",16.92166569,1.01919e+11,4138.188056,68.496,NA,56.31126506,3.17457472,8.751999855,23498,8367.075031,356.07605034471,1498.687028,662.5994316,401.406324,599.02001,337.0375248,304.6989261,39.98681113,197.4525351,92.97973545,359.672334,0.056700131
"314","IRQ",2010,"Iraq","Upper-middle income",6.402564845,1.20516e+11,3854.688465,69.103,0.6636,71.9858054,3.067811722,8.251999855,29742,9342.452938,314.116499831888,1492.297644,719.0277534,466.4817052,555.5356216,260.0111132,380.231564,43.36812044,247.1241897,74.48088099,448.5643978,0.134382366
"315","IRQ",2015,"Iraq","Upper-middle income",4.722864019,1.66774e+11,4416.943049,69.921,NA,86.97391783,3.0945066,10.72900009,35572,11368.89531,319.602364500169,1418.151177,766.3358398,525.9281849,421.8950493,206.2101973,433.5744413,48.08933218,294.5058397,71.57794627,476.9619729,0.200229527
"316","IRQ",2019,"Iraq","Upper-middle income",5.513790575,2.01765e+11,4854.386633,70.678,NA,95.74024251,3.364364912,15.10999966,39310,10210.60816,259.745819384381,1333.396072,850.3111895,554.0271719,402.0254143,195.3857242,608.7808916,53.41912619,343.3245526,60.69672997,465.1396958,0.248289479
